episode,energy,load_balance,coordination,conflicts,specialization,task_clustering,communication_cost,conflict_rate,reconfig_cost,kappa_norm
69,0.07200609892606735,2.0,0.0,0.0,0.9383174578348795,0.0,0.0,0.0,0.0,0.0
70,0.08629496395587921,2.0,0.0,0.0,0.9364360173543295,0.0,0.0,0.0,0.0,0.0
71,0.11412962526082993,2.0,0.0,0.0,0.9173026084899902,0.0,0.0,0.0,0.0,0.0
72,0.0787791758775711,2.0,0.0,0.0,0.9265550772349039,0.0,0.0,0.0,0.0,0.0
73,0.036421000957489014,2.0,0.0,0.0,0.9157716433207194,0.0,0.0,0.0,0.0,0.0
74,0.059377916157245636,2.0,0.0,0.0,0.9235766728719076,0.0,0.0,0.0,0.0,0.0
75,0.06437324732542038,2.0,0.0,0.0,0.9331893920898438,0.0,0.0,0.0,0.0,0.0
76,0.1776413917541504,2.0,0.0,0.0,0.9285705884297689,0.0,0.0,0.0,0.0,0.0
77,0.0009507238864898682,2.0,0.0,0.0,0.9355674584706625,0.0,0.0,0.0,0.0,0.0
78,0.13191625475883484,2.0,0.0,0.0,0.9252128601074219,0.0,0.0,0.0,0.0,0.0
79,0.048195160925388336,2.0,0.0,0.0,0.9285862445831299,0.0,0.0,0.0,0.0,0.0
